# BEAST v1.8.1, r6542
# Generated Wed Feb 11 17:06:25 GMT 2015 [seed=1423674359309]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	coalescent
5055000	-12119.72625024465	-372.9180812576918	-11746.808168986958	13.134200184367229	16.155652433588806	7.212605131870221	14.26922761647981	0.3453095102735537	0.19118532336018038	0.20299075618732798	0.2605144101789386	0.1382034063669039	1.67799202661983	0.5924510648077175	1.8150978703845668	0.005389136459474825	-5192.768799872109	-6554.039369114847	-357.66236021087667
5056000	-12109.93898949091	-370.43077992548547	-11739.508209565425	13.503827140827632	21.63503976769822	7.212605131870221	13.506561386433052	0.3453095102735537	0.19118532336018038	0.20299075618732798	0.2605144101789386	0.1382034063669039	1.6375443649225954	0.5801264409964014	1.839747118007199	0.004990341458188768	-5190.297667392432	-6549.210542172992	-355.12888286267287
5057000	-12122.876581111235	-366.80564888598724	-11756.070932225248	13.090859229460532	16.190398823645133	7.016014069557826	13.506561386433052	0.3453095102735537	0.18974797737639093	0.21247945152654543	0.25246306082351055	0.1382034063669039	1.751668678072382	0.5412444236660224	1.917511152667957	0.005186126737545677	-5207.487274427943	-6548.583657797306	-351.5863751073454
5058000	-12126.2792736029	-367.7143255199405	-11758.56494808296	13.434028157988738	18.23586567660461	7.016014069557826	13.506561386433052	0.3453095102735537	0.1882495229984186	0.21397790590451776	0.25246306082351055	0.1382034063669039	1.5877147723972027	0.4842400743989362	2.0315198512021295	0.005204905043899053	-5205.907209391385	-6552.657738691575	-352.7014932393144
5059000	-12115.36470007521	-367.82690888657123	-11747.537791188639	13.551314715075245	21.165439464393426	7.016014069557826	13.506561386433052	0.3453095102735537	0.1882495229984186	0.21397790590451776	0.25246306082351055	0.1382034063669039	1.5877147723972027	0.5787530076792379	1.842493984641526	0.0056294484680024185	-5193.855157705689	-6553.682633482951	-352.59824692355073
5060000	-12130.863714562513	-367.28710853979277	-11763.57660602272	12.979393183291744	17.34230780599979	7.016014069557826	13.506561386433052	0.3453095102735537	0.1882495229984186	0.21397790590451776	0.25246306082351055	0.1382034063669039	1.5877147723972027	0.6179422156104222	1.7641155687791574	0.004984925842866951	-5190.331595611086	-6573.245010411633	-352.3512795710743
5061000	-12116.9324745425	-367.2928089084163	-11749.639665634084	13.125047399933012	17.570175024304003	7.016014069557826	13.506561386433052	0.3453095102735537	0.1882495229984186	0.21397790590451776	0.25246306082351055	0.1382034063669039	1.5877147723972027	0.5833648547796609	1.83327029044068	0.005694329769073613	-5185.745534736731	-6563.894130897353	-352.2383331049437
5062000	-12110.572616285672	-364.50722975589315	-11746.065386529779	12.995953875351637	18.44037181715316	7.016014069557826	13.506561386433052	0.3453095102735537	0.1882495229984186	0.21397790590451776	0.25246306082351055	0.1382034063669039	1.5929578632507124	0.5753977142998506	1.8492045714003005	0.005613308368066962	-5193.255803550267	-6552.809582979512	-349.4088165570767
5063000	-12111.637828468803	-368.08137386801167	-11743.556454600792	13.477816395922908	20.80490562814338	7.68812697242172	10.743567368771966	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1382034063669039	1.5929578632507124	0.606960013409519	1.7860799731809638	0.005179471726757119	-5200.157095517783	-6543.399359083009	-353.226883554678
5064000	-12127.701390464792	-374.1607060561547	-11753.540684408637	14.006206007759534	21.134104208530875	7.68812697242172	10.743567368771966	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1382034063669039	1.5929578632507124	0.5487682653468352	1.9024634693063314	0.005085458642579529	-5200.228040340917	-6553.312644067721	-359.30234611645494
5065000	-12119.118189550163	-366.4432932552772	-11752.674896294886	13.551429568093807	19.450137972622947	7.68812697242172	10.743567368771966	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1382034063669039	1.5929578632507124	0.5091013994372908	1.9817972011254201	0.005358665029758899	-5200.076400431654	-6552.598495863232	-351.6308699674431
5066000	-12124.198215017279	-371.6238306596589	-11752.57438435762	13.947576695627896	21.27341952887672	5.870376131119214	10.743567368771966	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1382034063669039	1.5929578632507124	0.5763328984336304	1.8473342031327409	0.005333747799920543	-5200.600821605066	-6551.973562752555	-357.1514979391825
5067000	-12126.979520093535	-371.25409794318944	-11755.725422150346	14.314556669550102	18.743484326323095	5.870376131119214	10.743567368771966	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1382034063669039	1.5929578632507124	0.5399743528272607	1.9200512943454804	0.005125130107581579	-5200.608082558872	-6555.117339591473	-356.9368754969828
5068000	-12124.460700598556	-372.9558958034909	-11751.504804795066	14.230414920320301	21.41395559785193	7.627105867828404	12.40756472654636	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1382034063669039	1.6737565185423562	0.5464734166385676	1.9070531667228665	0.005258095687805323	-5200.6771128944965	-6550.827691900568	-357.6362675931056
5069000	-12125.613242271658	-369.0443974978466	-11756.568844773812	13.67341153923522	15.395225131121972	7.627105867828404	12.40756472654636	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1447866537477006	1.6737565185423562	0.5605753154090254	1.878849369181951	0.005612061606225266	-5196.818014184505	-6559.750830589307	-353.98514723563574
5070000	-12120.225086996972	-365.0125119482259	-11755.212575048747	13.687798852352275	15.754718728220343	7.627105867828404	12.40756472654636	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1447866537477006	1.6737565185423562	0.580759101504453	1.8384817969910958	0.0057023000420042946	-5203.366310331829	-6551.846264716918	-349.9135634570369
5071000	-12115.04060555551	-364.4735328090546	-11750.567072746457	13.238514732026081	16.412211521057067	7.627105867828404	12.40756472654636	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1447866537477006	1.6737565185423562	0.5696179051180765	1.860764189763849	0.005823838183895107	-5201.617164613622	-6548.949908132836	-349.30988967247504
5072000	-12121.32466842482	-369.0020584542603	-11752.32260997056	13.457492546980436	20.00264893214942	7.627105867828404	12.40756472654636	0.3343729209430993	0.1882495229984186	0.21397790590451776	0.263399650153965	0.1447866537477006	1.6737565185423562	0.5824580981680392	1.8350838036639237	0.005214334634033418	-5202.341838560909	-6549.980771409651	-353.743452775516
5073000	-12132.299665393595	-369.5015825214367	-11762.79808287216	13.470247149295902	16.57856227946425	7.627105867828404	12.40756472654636	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.0935540426387005	1.7856212944868297	0.5782807689908793	1.8434384620182434	0.005439305151584971	-5208.48315064186	-6554.314932230298	-354.2763006417241
5074000	-12116.982026002666	-370.062854901692	-11746.919171100973	13.38300216914477	16.88504136482968	9.113630924558338	12.40756472654636	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.12319377071628877	1.7856212944868297	0.5674302255066763	1.8651395489866494	0.004898016296509941	-5195.820538212315	-6551.098632888658	-354.5244804859232
5075000	-12109.208312312685	-369.49542941727685	-11739.712882895408	13.374579912248404	14.02957697410518	7.736566398271062	12.40756472654636	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.1239962154894836	1.7856212944868297	0.5615591801347495	1.8768816397305028	0.005588696423685691	-5197.03849128509	-6542.674391610318	-354.32735159746255
5076000	-12112.741884951762	-365.2311503567245	-11747.510734595036	13.560715567678017	16.069903291141216	7.736566398271062	12.40756472654636	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.1239962154894836	1.743097395084331	0.5659359514593262	1.8681280970813494	0.005400055718931731	-5207.809010341428	-6539.7017242536085	-350.04366215556706
5077000	-12121.304423490747	-365.657887841483	-11755.646535649263	13.674892564752897	15.83287165265435	7.736566398271062	13.190385634163311	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.1559122371406745	1.743097395084331	0.5450467666315586	1.9099064667368846	0.005480361959456547	-5196.656839037199	-6558.989696612065	-350.2867455513645
5078000	-12111.178716364077	-367.4153966415546	-11743.763319722522	13.088683672387042	17.012496900808724	7.736566398271062	12.273631485242163	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.1559122371406745	2.070928773051352	0.6021944470789902	1.7956111058420214	0.00533404053150493	-5197.528695228074	-6546.234624494447	-351.4828026114993
5079000	-12110.528275699136	-360.8906434897073	-11749.63763220943	12.905228426641296	15.083027832201577	7.13700375710862	12.273631485242163	0.3448013325555219	0.19373214269209305	0.20354949429209512	0.2579170304602905	0.14402627042352653	1.8394877068176072	0.5793615728046405	1.8412768543907208	0.005830195318027604	-5194.24452953255	-6555.3931026768805	-345.6104429944472
5080000	-12114.680451525772	-357.4632206927448	-11757.217230833026	13.010543156945719	15.609053576488833	7.13700375710862	13.698830094920227	0.33374902919859367	0.2047844460490213	0.20354949429209512	0.2579170304602905	0.14762825725016995	1.8394877068176072	0.6131738402841274	1.773652319431747	0.00579094208145078	-5204.406688121899	-6552.810542711128	-341.9297257895688
5081000	-12115.788445892736	-365.6155989496808	-11750.172846943056	12.771995428542663	17.649152947168687	7.13700375710862	12.744543090232836	0.33374902919859367	0.2047844460490213	0.20354949429209512	0.2579170304602905	0.14762825725016995	1.8394877068176072	0.6055583409218372	1.7888833181563273	0.005874536085898118	-5202.418907504784	-6547.753939438272	-350.08752345679625
5082000	-12106.833208538035	-364.2630813764153	-11742.57012716162	13.010850325637351	17.218622716435256	7.13700375710862	12.744543090232836	0.3295829035817069	0.2047844460490213	0.2077156199089819	0.2579170304602905	0.14762825725016995	1.8394877068176072	0.5684070773481646	1.8631858453036725	0.005653213912910446	-5193.628432293287	-6548.941694868332	-348.80307823189156
5083000	-12126.32923472354	-364.3885051526154	-11761.940729570924	13.025119897521888	18.498049928815703	8.859221772901842	12.744543090232836	0.3295829035817069	0.2047844460490213	0.2077156199089819	0.2579170304602905	0.16840677372108875	1.8394877068176072	0.5333886607039843	1.9332226785920332	0.00558318588666259	-5198.073109527475	-6563.867620043448	-348.46319888393595
5084000	-12110.650236047231	-360.27747437418395	-11750.372761673047	12.68864954292339	13.265316302943104	8.859221772901842	12.901327482758989	0.3294852330367236	0.2047844460490213	0.20781329045396518	0.2579170304602905	0.16840677372108875	1.8394877068176072	0.6169268848307745	1.7661462303384527	0.005852462405683834	-5206.16760590315	-6544.205155769896	-344.6089182023774
5085000	-12101.209802708834	-359.6927257113701	-11741.517076997465	12.53252886960139	18.81852915092252	8.859221772901842	12.901327482758989	0.3294852330367236	0.2047844460490213	0.20781329045396518	0.2579170304602905	0.16793080636692453	2.0288925997756553	0.6044889981164122	1.7910220037671774	0.00585777764169831	-5203.3275620895	-6538.1895149079655	-343.29552694291056
5086000	-12108.184663901591	-360.72920201932476	-11747.455461882266	12.475153972501442	14.87243636475062	9.4448195446896	12.901327482758989	0.3294852330367236	0.1995430767255985	0.20781329045396518	0.2631583997837133	0.15399372005750883	2.0288925997756553	0.5699859082122695	1.8600281835754628	0.005731241661448444	-5203.612678157919	-6543.842783724348	-344.5067231118496
5087000	-12100.879986473492	-359.49614131498305	-11741.383845158509	12.767646398761611	15.792396641258128	9.4448195446896	12.901327482758989	0.3294852330367236	0.1995430767255985	0.20046292512485056	0.2705087651128279	0.15399372005750883	2.0288925997756553	0.5798968443651487	1.8402063112697045	0.006045734375177479	-5204.199292304457	-6537.184552854052	-343.14765276414244
5088000	-12124.46510574422	-367.5949570758916	-11756.87014866833	13.263570801766177	20.142430831099674	9.4448195446896	12.769855145717832	0.3294852330367236	0.1995430767255985	0.20046292512485056	0.2705087651128279	0.15399372005750883	2.0288925997756553	0.5906495817907232	1.8187008364185553	0.005602643894126766	-5207.683253964921	-6549.186894703408	-351.11339583619895
5089000	-12135.061742813008	-368.25628764781527	-11766.805455165193	13.550455184738672	19.088767886506112	7.279860154591015	12.769855145717832	0.34417325051305525	0.18485505924926685	0.20046292512485056	0.2705087651128279	0.15399372005750883	2.0288925997756553	0.5854238975860774	1.829152204827847	0.005478187262994538	-5206.369698016126	-6560.435757149067	-352.29594859646437
5090000	-12119.427079913545	-361.3176151601596	-11758.109464753385	13.555686975327129	15.718755117431547	6.207748869388961	12.769855145717832	0.343420944014477	0.18560736574784514	0.20046292512485056	0.2705087651128279	0.15399372005750883	2.1547897024140537	0.5670785552984475	1.8658428894031067	0.005550240035157789	-5197.800680317551	-6560.308784435833	-345.5392388071352
5091000	-12113.791469336555	-368.63200073915704	-11745.159468597398	13.92961952378675	15.886781573301834	6.207748869388961	12.769855145717832	0.343420944014477	0.17715662622076905	0.20046292512485056	0.278959504639904	0.14768902962444283	1.5825763080240243	0.5532084768550533	1.8935830462898953	0.005297024429009236	-5186.630691236302	-6558.528777361097	-354.04008172149804
5092000	-12112.752143044932	-365.7748905333083	-11746.977252511624	13.873147789667314	17.75778769967251	6.785130449329232	12.769855145717832	0.343420944014477	0.17715662622076905	0.20046292512485056	0.278959504639904	0.12542700787841757	1.5825763080240243	0.5193866270301741	1.9612267459396535	0.005173896175784785	-5193.06039307685	-6553.916859434774	-350.9945916018785
5093000	-12128.10512088788	-365.6221632852552	-11762.482957602624	13.37876067235296	14.733178373638733	6.785130449329232	12.769855145717832	0.343420944014477	0.17715662622076905	0.20046292512485056	0.278959504639904	0.12542700787841757	1.5825763080240243	0.5398896651933734	1.9202206696132549	0.00543394614963639	-5202.616319925109	-6559.866637677516	-350.9909104606291
5094000	-12125.487243251166	-360.5297621945113	-11764.957481056654	13.392837398931448	17.64715495322103	6.785130449329232	12.769855145717832	0.34420661987800444	0.17715662622076905	0.19967724926132313	0.278959504639904	0.14860261628386143	1.5825763080240243	0.6210774985203916	1.7578450029592185	0.005772293336366347	-5211.999628444838	-6552.957852611816	-345.6114176628699
5095000	-12114.235579948445	-365.36279909750596	-11748.87278085094	13.859342880542956	17.85793486002829	8.468973417854398	12.769855145717832	0.34420661987800444	0.17715662622076905	0.19967724926132313	0.278959504639904	0.14860261628386143	1.5825763080240243	0.607677286418682	1.7846454271626377	0.005190288513160812	-5202.783122859124	-6546.089657991814	-350.1611959858526
