# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 27 09:18:38 BST 2022 [seed=1656317905495]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
9434000	-42369.46473612454	-58.77609147734562	-42310.68864464719	0.4556687715318356	2021.9470709544955	6.870524947329173	1.8974144636522274	4.351994862084268	2.4717431924790003	7.348191489832432	0.29715348915151363	0.18354524688379817	0.19491976119740603	0.32438150276727856	1.6434728866144541	0.0010703397373829882	0.0010703397373829889	-42310.68864464719	0.0	-52.94461961087424
9435000	-42375.44440420806	-62.507874879287485	-42312.93652932877	0.4693928828557679	2021.9333468431716	6.994427792684419	2.1941900732578254	4.8558484538779245	3.1103933380673454	6.448546252357413	0.29748955652825815	0.18011701985986348	0.193775913288051	0.3286175103238238	0.8782716551419543	9.651882287335028E-4	9.651882287335027E-4	-42312.93652932877	0.0	-57.53501736537071
9436000	-42385.73846552694	-65.6026240123598	-42320.13584151458	0.447029773001511	2021.955709953026	7.006099162627425	1.9542528368614203	3.8645870857366003	2.248584851794533	5.783434466080451	0.2983019343000007	0.18011701985986348	0.19894879670518695	0.3226322491349453	0.8782716551419543	0.0010355472424347552	0.0010355472424347545	-42320.13584151458	0.0	-62.22079861983831
9437000	-42373.4581384286	-55.42196357988598	-42318.03617484871	0.4625802030677558	2021.9401595229597	6.812439740069871	1.780565128096979	4.232560942228808	2.8902553733810645	4.68390368790527	0.2983019343000007	0.18011701985986348	0.19843674243354636	0.3231443034065859	0.4500583377101348	0.001070690479461634	0.0010706904794616334	-42318.03617484871	0.0	-52.67759600377638
9438000	-42378.93901521498	-61.98331047447758	-42316.9557047405	0.45782494206499563	2021.9449147839625	6.885105939921498	2.084038365264509	4.313825391306315	2.5016936201000197	7.261570295716387	0.2983019343000007	0.1787154083194859	0.19422987499094432	0.3287527823895655	0.4500583377101348	9.495593103095335E-4	9.495593103095338E-4	-42316.9557047405	0.0	-58.492225904687594
9439000	-42375.51069306949	-63.36595672691905	-42312.14473634257	0.45572911206104094	2021.9470106139663	6.88193292956929	3.010526406931423	5.189687751420592	2.7771175929263374	5.339292301106768	0.29133844366221257	0.18567889895727402	0.19422987499094432	0.3287527823895655	0.5795111670265847	9.374282231744103E-4	9.37428223174411E-4	-42312.14473634257	0.0	-58.739846272433624
9440000	-42380.65869846855	-78.08447059743851	-42302.57422787111	0.4299731611050778	2021.9727665649223	7.156553913008957	2.258713666761253	4.3999367118788495	1.7959511010485305	5.509785808007844	0.2974169964386201	0.18567889895727402	0.19895583238041542	0.31794827222368693	0.5316072325301483	8.96440754591791E-4	8.964407545917915E-4	-42302.57422787111	0.0	-74.96355979093637
9441000	-42377.606133371206	-77.90260778539816	-42299.703525585806	0.43249093770654023	2021.970248788321	6.956867231416881	1.7438066167564055	3.1111039074523337	2.6975219219956417	5.509785808007844	0.29318735170118027	0.18567889895727402	0.1969283917793339	0.32420535756220825	0.7481396698591352	9.824437840311826E-4	9.824437840311817E-4	-42299.703525585806	0.0	-75.54955055370756
9442000	-42387.53798799443	-82.76029879888954	-42304.777689195544	0.476546376507189	2021.9261933495202	7.286957472613146	1.4129896650050235	2.2058477347913343	1.891390532992148	5.686321970273962	0.29461823855550395	0.18548797156410174	0.1927806633310206	0.32711312654937014	0.6151966812564242	0.0010397353406953825	0.001039735340695383	-42304.777689195544	0.0	-82.0549406634018
9443000	-42389.08888931374	-77.84731886755812	-42311.24157044618	0.47296125218103346	2021.9297784738465	7.156545214401159	2.3957104636898787	4.652021429569101	2.3745268657625878	4.880936306118722	0.3006959212209993	0.18150357482846263	0.19357633892483625	0.32422416502569823	0.24456430125497766	0.001008529505739852	0.001008529505739853	-42311.24157044618	0.0	-74.935995499493
9444000	-42373.997069576886	-67.75028646269145	-42306.24678311419	0.4396436880535632	2021.9630960379739	6.817791297285369	1.819563847059385	3.9090118597084436	2.3745268657625878	7.0177246932799395	0.3006959212209993	0.18150357482846263	0.19357633892483625	0.32422416502569823	0.4572900636579733	9.931527899544677E-4	9.931527899544681E-4	-42306.24678311419	0.0	-64.89030161072249
9445000	-42377.350803756526	-71.26461300591986	-42306.086190750604	0.45422193280492107	2021.9485177932224	6.875686669574426	1.4563162715006555	2.6961171752171618	3.372606258146082	7.0177246932799395	0.2978534208039564	0.18434607524550553	0.19357633892483625	0.32422416502569823	0.10565209736867177	0.0011362349411588215	0.0011362349411588209	-42306.086190750604	0.0	-70.17430423273176
9446000	-42362.15369686086	-62.17986828779747	-42299.973828573064	0.47488300485056967	2021.9278567211768	6.663572090948716	1.5327140519506222	3.152584279784595	2.174636737243425	5.449318771428375	0.30105326379564196	0.18434607524550553	0.1923375213877445	0.3222631395711044	0.24580125969093433	0.0010047945147559488	0.0010047945147559488	-42299.973828573064	0.0	-61.1347241960205
9447000	-42380.827822972504	-64.04677121665155	-42316.781051755854	0.48076013173462523	2021.921979594293	6.707821072215147	1.7657030480338247	3.498515815108459	2.0550206465360183	6.286758391928439	0.30105326379564196	0.17673984976923224	0.1941734264396688	0.32803345999545336	0.2963442803167505	0.0010428782769880704	0.0010428782769880713	-42316.781051755854	0.0	-62.24653907013132
9448000	-42389.44494712653	-61.33446583321654	-42328.11048129332	0.43498273083311567	2021.9677569951943	6.577693660064863	2.301608454739951	5.130810499655401	2.8288781842112787	6.286758391928439	0.30105326379564196	0.18851420969614482	0.1914236015754123	0.3190089249327973	0.33677431098465227	0.0012522527342070167	0.0012522527342070165	-42328.11048129332	0.0	-57.23005674349666
9449000	-42377.98893121615	-55.139925309288685	-42322.84900590686	0.44182371414343985	2021.960916011884	6.53746033382858	2.564919830511222	5.219623351848082	3.1880002625944397	5.3645631930309445	0.30105326379564196	0.18233409535374506	0.1995679980796579	0.31704464277095146	0.35293595555089496	0.0011292840872553639	0.0011292840872553639	-42322.84900590686	0.0	-50.93808513617938
9450000	-42366.557282021226	-48.68602654098096	-42317.87125548025	0.46534806925383027	2021.9373916567736	6.552577810737756	2.1133357487363953	4.913129578759589	2.757938795563567	4.754063249191486	0.30105326379564196	0.18233409535374506	0.1995679980796579	0.31704464277095146	0.2306692523075595	0.001063797427550614	0.001063797427550615	-42317.87125548025	0.0	-45.55687741238635
9451000	-42362.79731438758	-49.642201494991845	-42313.155112892586	0.45181477455209873	2021.9509249514754	6.490711492671572	1.2937162728544613	3.2213152945963603	2.751885604528961	4.934596903757248	0.29698316302101535	0.18233409535374506	0.1995679980796579	0.32111474354557806	0.16556705393467921	0.001210555115195634	0.001210555115195634	-42313.155112892586	0.0	-48.75685412662982
9452000	-42375.53206199296	-62.382484922180204	-42313.149577070784	0.48234337131986077	2021.9203963547077	6.806799130862514	2.0704140739107184	4.689754068533227	2.849804846359533	7.305133659583217	0.3005847943021543	0.18679553991431808	0.18834009584704445	0.32427956993647955	1.4396394140191862	0.0010590478108406798	0.0010590478108406802	-42313.149577070784	0.0	-56.403852359476545
9453000	-42374.13494719989	-61.591379119471206	-42312.54356808042	0.47597979209879354	2021.9267599339287	6.854721256281183	2.6240213134056454	5.009052897308118	2.340881321201911	7.588457117940766	0.30359125811034976	0.17546555033430436	0.19672249246804477	0.32422069908729745	0.5450741516809274	0.001110939774276234	0.0011109397742762328	-42312.54356808042	0.0	-56.96890769147893
9454000	-42358.25477355222	-55.175918841711365	-42303.078854710504	0.482215202646033	2021.9205245233813	6.589363047100626	2.6563360590311187	5.927629056225573	2.351128170548862	6.323657740849374	0.298505236467447	0.18208930336122617	0.19446562892252797	0.32493983124879516	1.9358541334765031	0.0012118191318988437	0.0012118191318988443	-42303.078854710504	0.0	-47.1123267091358
9455000	-42361.91327552073	-62.32769377114183	-42299.58558174959	0.5041743437818973	2021.8985653822456	6.943202378332094	2.7067576217649556	5.386713163272846	1.8506048560150825	5.692769577127042	0.2952312328885637	0.18267388808867663	0.19715504777396078	0.32493983124879516	1.9358541334765031	0.0011020657863113018	0.0011020657863113014	-42299.58558174959	0.0	-55.1606109337451
9456000	-42357.534585763315	-61.03898446262593	-42296.49560130069	0.47650584411398367	2021.9262338819135	6.8247527973351545	2.839385271029598	5.333469131706533	1.4682792509818552	4.766035968721341	0.29834400996841587	0.18267388808867663	0.1971789181567208	0.32180318378618294	1.2227271690784223	0.0011719602528767398	0.0011719602528767387	-42296.49560130069	0.0	-55.70296233917785
9457000	-42361.575697639506	-46.577292544679906	-42314.998405094826	0.46680650069518215	2021.9359332253323	6.42794304783907	2.2762362206463576	5.084140172055473	2.186134408452991	4.766035968721341	0.29753362336320416	0.18599860206283306	0.1946645907877761	0.32180318378618294	0.749003453502701	0.001077455095787083	0.0010774550957870837	-42314.998405094826	0.0	-42.379053994803286
9458000	-42341.18868859541	-42.51860637482347	-42298.67008222058	0.45773801431151223	2021.945001711716	6.335433730625978	1.971286187496368	4.469307535410215	2.538823344130106	4.218954044638645	0.30110054884500026	0.18243167658103696	0.1946645907877761	0.32180318378618294	0.07435657798809372	0.0011465354822428543	0.0011465354822428543	-42298.67008222058	0.0	-40.44571244933019
9459000	-42353.06472894728	-54.088258351866166	-42298.976470595415	0.44105790196985384	2021.9616818240577	6.6135660674567935	2.5251572963977766	5.495633029535919	2.538823344130106	5.892511331616425	0.30110054884500026	0.18243167658103696	0.19311981993528982	0.3233479546386692	0.47403047845576274	0.0011007089389205142	0.0011007089389205133	-42298.976470595415	0.0	-49.48393298750049
9460000	-42353.13634363752	-50.45179976504044	-42302.68454387248	0.43735149609318275	2021.9653882299342	6.471737490409472	2.2210884979319174	5.204912371965402	3.0093284063193035	5.892511331616425	0.30091943894648654	0.18243167658103696	0.19330092983380354	0.3233479546386692	0.657864173713961	0.0011470389232388731	0.0011470389232388727	-42302.68454387248	0.0	-45.721260253195744
9461000	-42351.5666521964	-40.44750517440619	-42311.11914702199	0.4383876283484917	2021.964352097679	6.220122602010632	2.4146031160947734	5.8005223076151315	3.0772557270335605	6.630592593195518	0.30091943894648654	0.17905876471271462	0.19512470464893705	0.32489709169185804	0.22807007236537022	0.001032214600663505	0.0010322146006635055	-42311.11914702199	0.0	-35.70286106552041
9462000	-42342.38580767889	-45.690483049975775	-42296.69532462891	0.4376171541055419	2021.965122571922	6.368152467764865	2.8732850499312863	6.132887967641448	2.3239403636220426	8.021167798291572	0.30091943894648654	0.17905876471271462	0.19512470464893705	0.32489709169185804	0.16492400165015447	0.0012274017552554091	0.0012274017552554098	-42296.69532462891	0.0	-40.5077019098238
9463000	-42346.63839799486	-43.0947480423408	-42303.54364995252	0.4768351980682613	2021.9259045279591	6.4780713964655705	3.8147442115412957	7.183357826198604	2.3239403636220426	7.2653360921773	0.30091943894648654	0.17975713848091848	0.1944263308807332	0.32489709169185804	0.16492400165015447	0.0011155840262163366	0.0011155840262163368	-42303.54364995252	0.0	-36.76163014202623
9464000	-42344.26777307902	-46.8436548955344	-42297.42411818348	0.47432063197050744	2021.9284190940568	6.4564112614332805	5.377390647640789	8.327101472679496	2.3239403636220426	6.1286513140511545	0.3015692101866075	0.17975713848091848	0.19377655964061222	0.32489709169185804	0.09908482953424279	0.0011278964510861053	0.0011278964510861064	-42297.42411818348	0.0	-39.421570621684516
9465000	-42341.85512078686	-42.352928518154144	-42299.5021922687	0.40353116743217793	2021.9992085585952	6.187607580754517	5.809727452689372	8.63508779908509	2.8096208180520095	6.269201841917409	0.297311351663254	0.18589826614089908	0.19377655964061222	0.3230138225552309	0.1182450191561712	0.0011481061186489295	0.0011481061186489297	-42299.5021922687	0.0	-34.28750803892095
9466000	-42353.324247788805	-42.543668432487294	-42310.78057935632	0.4490536804530397	2021.9536860455744	6.1550891105478005	5.386631725618446	8.692212136284411	2.851736175774508	6.269201841917409	0.2985029136517663	0.18589826614089908	0.19377655964061222	0.32182226056671864	0.055545406316355975	0.0011472223676240844	0.0011472223676240846	-42310.78057935632	0.0	-34.60700272015618
9467000	-42354.99503664469	-50.64299722919216	-42304.35203941549	0.4649908777810221	2021.9377488482464	6.392502320297945	6.661667966603775	9.86834683702207	1.7790844934776442	5.5188692645362	0.2993993250589797	0.18589826614089908	0.19377655964061222	0.3209258491595052	0.0380911034993722	0.0011724886539549058	0.0011724886539549052	-42304.35203941549	0.0	-41.95413168286766
9468000	-42340.15834187356	-52.603618302924325	-42287.55472357064	0.4605122323805894	2021.942227493647	6.579950522516885	9.869803838217129	10.021531759607667	2.6092115600214445	6.451416701549871	0.3001097703753303	0.18297885709352854	0.19454038984382205	0.32237098268731534	0.07808115060632663	0.0011856555178791424	0.0011856555178791429	-42287.55472357064	0.0	-42.72544710351758
9469000	-42357.894400549085	-58.512152545130185	-42299.38224800395	0.42557258042353036	2021.977167145604	6.566581764614693	12.915139903902523	10.26068254800554	2.477416668606114	6.092842401377774	0.3001097703753303	0.18297885709352854	0.19454038984382205	0.32237098268731534	0.16163820766475268	0.00115301768772605	0.0011530176877260503	-42299.38224800395	0.0	-48.10170713951421
9470000	-42363.39736463714	-65.44527573157441	-42297.952088905564	0.3997585912190603	2022.0029811348084	6.662313721461841	8.401261773409344	9.27736801988553	3.28720445949823	5.195195988745877	0.29796231018823194	0.18297885709352854	0.1966878500309204	0.32237098268731534	0.16163820766475268	9.36556155349262E-4	9.365561553492624E-4	-42297.952088905564	0.0	-56.399815117350734
9471000	-42361.06968711025	-60.28962629662088	-42300.780060813624	0.5089846512885943	2021.893755074739	6.746739602592417	7.122014401781033	8.938002378390003	2.44769026090346	5.7365877694033465	0.2949239314671821	0.18297885709352854	0.2006983094779314	0.3213989019613542	0.47191943505838624	0.0011208044060469235	0.001120804406046923	-42300.780060813624	0.0	-51.28243760348243
9472000	-42361.29350499479	-60.83853687826992	-42300.45496811652	0.43986445816036956	2021.962875267867	6.66849994743831	6.017744541587663	7.964118511304193	2.44769026090346	5.548681412875472	0.2949239314671821	0.18231496313058246	0.2004326954536655	0.3223284099485662	0.7851774157362138	0.0011224313917996005	0.0011224313917996003	-42300.45496811652	0.0	-52.39586482577095
9473000	-42368.838240896344	-62.93420130537016	-42305.904039590976	0.40136497242482966	2022.0013747536027	6.595385509106143	7.443069874802598	8.757213744193516	2.3221319861292526	6.464267811495783	0.30193834562165195	0.18311190874922406	0.1934182812991956	0.3215314643299246	0.35949316838603973	0.0010566813522119884	0.0010566813522119882	-42305.904039590976	0.0	-54.1614158275092
9474000	-42372.02769749979	-64.5248545831861	-42307.502842916605	0.4561885742682905	2021.9465511517592	6.664938904163151	10.856671475982838	10.098484237930352	3.0553013540024727	6.38269162478895	0.3016941153773504	0.18044689334214573	0.19480091612612768	0.32305807515437235	0.5591506555397603	0.0011053509220794067	0.0011053509220794056	-42307.502842916605	0.0	-53.37890916096545
